id,expression,reading,meaning,level,topics,tags,source_name,source_row
jp-v-06731,会議室,かいぎしつ,conference room,,Home & furniture,JLPT JLPT_N4,,6731
jp-v-06732,品物,しなもの,goods,,,JLPT JLPT_N4,,6732
jp-v-06733,人形,にんぎょう,"doll, figure",,,JLPT JLPT_N4,,6733
jp-v-06734,利用,りよう,"use, utilization",,,JLPT JLPT_N4,,6734
jp-v-06735,飾る,かざる,"to decorate, to adorn",,,JLPT JLPT_N4,,6735
jp-v-06736,止める,とめる,to stop (something),,,JLPT JLPT_N4,,6736
jp-v-06737,恥ずかしい,はずかしい,"ashamed, embarrassed",,,Genki Genki_Ln.18 JLPT JLPT_N4,,6737
jp-v-06738,いくら～ても,いくら～ても,however much one may ~,,,JLPT JLPT_N4,,6738
jp-v-06739,用事,ようじ,business to take care of; tasks; errands,,,Genki Genki_Ln.12 JLPT JLPT_N4,,6739
jp-v-06740,ビル,ビル,(abbr.) building,,Places & buildings,JLPT JLPT_N4,,6740
jp-v-06741,けんかする,けんかする,quarrel,,,JLPT JLPT_N4,,6741
jp-v-06742,頑張る,がんばる,"to try one's best, to try hard, to persist",,,Genki Genki_Ln.13 JLPT JLPT_N4,,6742
jp-v-06743,投げる,なげる,"to pitch, to cast away",,,Intermediate_Japanese_Ln.7 JLPT JLPT_N4,,6743
jp-v-06744,故障,こしょうする,breakdown,,,JLPT JLPT_N4,,6744
jp-v-06745,力,ちから,"strength, power",,,JLPT JLPT_N4,,6745
jp-v-06746,受ける,うける,"to take (an examination, interview, etc.); to receive",,,JLPT JLPT_N4,,6746
jp-v-06747,気分,きぶん,"feeling, mood",,,JLPT JLPT_N4,,6747
jp-v-06748,間違える,まちがえる,to make a mistake,,,Genki Genki_Ln.21 JLPT JLPT_N4,,6748
jp-v-06749,そんな,そんな,"such, like that, that sort of",,,JLPT JLPT_N4,,6749
jp-v-06750,星,ほし,star,,,JLPT JLPT_N4,,6750
jp-v-06751,場合,ばあい,"case, situation",,,JLPT JLPT_N4,,6751
jp-v-06752,やっと,やっと,"at last, finally",,,JLPT JLPT_N4,,6752
jp-v-06753,足りる,たりる,to be sufficient; to be enough,,,Genki Genki_Ln.17 Intermediate_Japanese_Ln.4 JLPT JLPT_N4,,6753
jp-v-06754,行う,おこなう,to carry out; to conduct (typically used in written language),,,Intermediate_Japanese_Ln.3 JLPT JLPT_N4,,6754
jp-v-06755,ぶどう,ぶどう,grapes,,,JLPT JLPT_N4,,6755
jp-v-06756,無くなる,なくなる,"to disappear, to get lost",,,JLPT JLPT_N4,,6756
jp-v-06757,準備,じゅんびする,prepare,,,JLPT JLPT_N4,,6757
jp-v-06758,世界,せかい,world,,,Genki Genki_Ln.10 JLPT JLPT_N4,,6758
jp-v-06759,住所,じゅうしょ,address; place of residence,,,JLPT JLPT_N4,,6759
jp-v-06760,再来月,さらいげつ,the month after next,,Time & calendar,JLPT JLPT_N4,,6760
jp-v-06761,林,はやし,"woods, forest",,Weather & nature,JLPT JLPT_N4,,6761
jp-v-06762,倍,ばい,double,,,JLPT JLPT_N4,,6762
jp-v-06763,痩せる,やせる,to lose weight,,,Genki Genki_Ln.7 JLPT JLPT_N4,,6763
jp-v-06764,線,せん,"line, wire",,,JLPT JLPT_N4,,6764
jp-v-06765,戦争,せんそう,war,,,JLPT JLPT_N4,,6765
jp-v-06766,決める,きめる,to decide (v.t.),,,Genki Genki_Ln.10 Intermediate_Japanese_Ln.9 JLPT JLPT_N4,,6766
jp-v-06767,調べる,しらべる,to check; to look up; to inquire; to search,,,JLPT JLPT_N4,,6767
jp-v-06768,寝坊,ねぼう,sleeping in late,,,JLPT JLPT_N4,,6768
jp-v-06769,パパ,パパ,"papa, daddy",,,JLPT JLPT_N4,,6769
jp-v-06770,光る,ひかる,"to shine, to glitter",,,JLPT JLPT_N4,,6770
jp-v-06771,夫,おっと,husband,,Family & people,JLPT JLPT_N4,,6771
jp-v-06772,雲,くも,cloud,,Weather & nature,JLPT JLPT_N4,,6772
jp-v-06773,坂,さか,"slope, hill",,,JLPT JLPT_N4,,6773
jp-v-06774,～(て) しまう,～(て) しまう,to end up ~,,,JLPT JLPT_N4,,6774
jp-v-06775,飛行場,ひこうじょう,airport,,Vehicles & transport | Places & buildings,JLPT JLPT_N4,,6775
jp-v-06776,柔道,じゅうどう,judo,,,JLPT JLPT_N4,,6776
jp-v-06777,決して,けっして,never,,,JLPT JLPT_N4,,6777
jp-v-06778,事務所,じむしょ,office,,Office & work,JLPT JLPT_N4,,6778
jp-v-06779,連絡,れんらく,"communication, contact, connection",,,JLPT JLPT_N4,,6779
jp-v-06780,小学校,しょうがっこう,elementary school,,School & study,Genki Genki_Ln.23 JLPT JLPT_N4,,6780
jp-v-06781,客,きゃく,"guest, customer",,,Intermediate_Japanese_Ln.2 JLPT JLPT_N4,,6781
jp-v-06782,昔,むかし,old days; past,,,Genki Genki_Ln.21 JLPT JLPT_N4,,6782
jp-v-06783,美しい,うつくしい,"beautiful, lovely",,,JLPT JLPT_N4,,6783
jp-v-06784,捨てる,すてる,"throw away (trash), dump, discard",,Cleaning & laundry,Genki Genki_Ln.15 JLPT JLPT_N4,,6784
jp-v-06785,なさる,なさる,-- honorific expression for する --,,,Genki Genki_Ln.19 JLPT JLPT_N4,,6785
jp-v-06786,事,こと,"thing(s), matter(s), fact",,,Genki Genki_Ln.21 JLPT JLPT_N4,,6786
jp-v-06787,どんどん,どんどん,quickly and steadily; at a rapid pace,,,JLPT JLPT_N4,,6787
jp-v-06788,試合,しあい,"match, game, competition",,,Genki Genki_Ln.12 Intermediate_Japanese_Ln.7 JLPT JLPT_N4,,6788
jp-v-06789,適当,てきとう,"fitness, suitability",,,JLPT JLPT_N4,,6789
jp-v-06790,素晴らしい,すばらしい,wonderful; terrific,,,Intermediate_Japanese_Ln.4 JLPT JLPT_N4,,6790
jp-v-06791,美術館,びじゅつかん,"art gallery, art museum",,,Genki Genki_Ln.11 JLPT JLPT_N4,,6791
jp-v-06792,文法,ぶんぽう,grammar,,,Genki Genki_Ln.13 JLPT JLPT_N4,,6792
jp-v-06793,終わり,おわり,end,,,JLPT JLPT_N4,,6793
jp-v-06794,壁,かべ,wall,,,JLPT JLPT_N4,,6794
jp-v-06795,一度,いちど,"once, one time",,Time & calendar,JLPT JLPT_N4,,6795
jp-v-06796,お礼,おれい,expression of gratitude; thanking; gift of appreciation; bow,,,Genki Genki_Ln.19 Intermediate_Japanese_Ln.9 JLPT JLPT_N4,,6796
jp-v-06797,親切,しんせつ,kindness,,,JLPT JLPT_N4,,6797
jp-v-06798,知らせる,しらせる,to notify,,,JLPT JLPT_N4,,6798
jp-v-06799,歯医者,はいしゃ,dentist,,,JLPT JLPT_N4,,6799
jp-v-06800,熱心,ねっしん,enthusiasm,,,JLPT JLPT_N4,,6800
jp-v-06801,始める,はじめる,"to start, to begin",,,Genki Genki_Ln.8 JLPT JLPT_N4,,6801
jp-v-06802,もらう,もらう,to receive,,,JLPT JLPT_N4,,6802
jp-v-06803,泣く,なく,to cry,,,Genki Genki_Ln.13 JLPT JLPT_N4,,6803
jp-v-06804,治る,なおる,to get better; to recover from illness (v.i.),,,JLPT JLPT_N4,,6804
jp-v-06805,熱,ねつ,"fever, temperature",,Weather & nature | Body & health,Intermediate_Japanese_Ln.3 JLPT JLPT_N4,,6805
jp-v-06806,お祭り,おまつり,festival,,,JLPT JLPT_N4,,6806
jp-v-06807,水道,すいどう,"water service, water line",,Drinks,JLPT JLPT_N4,,6807
jp-v-06808,匂い,におい,"odor, smell",,,JLPT JLPT_N4,,6808
jp-v-06809,ベル,ベル,bell,,,JLPT JLPT_N4,,6809
jp-v-06810,赤ん坊,あかんぼう,baby,,,JLPT JLPT_N4,,6810
jp-v-06811,おかしい,おかしい,strange; odd; funny,,,Intermediate_Japanese_Ln.2 JLPT JLPT_N4,,6811
jp-v-06812,事故,じこ,accident,,,JLPT JLPT_N4,,6812
jp-v-06813,変,へん,"strange, odd",,,JLPT JLPT_N4,,6813
jp-v-06814,辞典,じてん,"encyclopedia, reference book",,School & study,JLPT JLPT_N4,,6814
jp-v-06815,残る,のこる,"to remain (v.i.), to be left",,,JLPT JLPT_N4,,6815
jp-v-06816,立てる,たてる,"to stand (something) up, to erect (something)",,,JLPT JLPT_N4,,6816
jp-v-06817,くれる,くれる,"to give, to do for",,,JLPT JLPT_N4,,6817
jp-v-06818,～員,～いん,member of ~,,,JLPT JLPT_N4,,6818
jp-v-06819,原因,げんいん,"cause, origin, source",,,JLPT JLPT_N4,,6819
jp-v-06820,驚く,おどろく,"to be surprised, to be astonished",,,Intermediate_Japanese_Ln.8 JLPT JLPT_N4,,6820
jp-v-06821,いただく,頂く,-- extra-modest expression for たべる and のむ; humble expression for もらう --,,,Genki Genki_Ln.20 JLPT JLPT_N4,,6821
jp-v-06822,祖母,そぼ,grandmother,,,JLPT JLPT_N4,,6822
jp-v-06823,場所,ばしょ,"place, location",,,Genki Genki_Ln.23 Intermediate_Japanese_Ln.5 JLPT JLPT_N4,,6823
jp-v-06824,答,こたえ,"answer, response",,,JLPT JLPT_N4,,6824
jp-v-06825,もちろん,もちろん,"certainly, of course",,,Genki Genki_Ln.7 Intermediate_Japanese_Ln.5 JLPT JLPT_N4,,6825
jp-v-06826,漬ける,つける,"to soak, to moisten, to pickle",,,JLPT JLPT_N4,,6826
jp-v-06827,受付,うけつけ,reception(ist) desk,,Home & furniture,Genki Genki_Ln.22 Intermediate_Japanese_Ln.8 JLPT JLPT_N4,,6827
jp-v-06828,内,うち,"within, inside",,,JLPT JLPT_N4,,6828
jp-v-06829,スクリーン,スクリーン,screen,,,JLPT JLPT_N4,,6829
jp-v-06830,増える,ふえる,"to increase, to multiply",,,JLPT JLPT_N4,,6830
jp-v-06831,または,または,"or, otherwise",,,JLPT JLPT_N4,,6831
jp-v-06832,けがする,けがする,"injury (to animate object), hurt",,,JLPT JLPT_N4,,6832
jp-v-06833,以下,いか,"less than, below",,,JLPT JLPT_N4,,6833
jp-v-06834,選ぶ,えらぶ,to choose; to select,,,Genki Genki_Ln.17 Intermediate_Japanese_Ln.3 JLPT JLPT_N4,,6834
jp-v-06835,～ばかり,～ばかり,"just did ~, only",,,JLPT JLPT_N4,,6835
jp-v-06836,心,こころ,"heart, mind",,,JLPT JLPT_N4,,6836
jp-v-06837,～だす,～だす,to start doing ~,,,JLPT JLPT_N4,,6837
jp-v-06838,サラダ,サラダ,salad,,,JLPT JLPT_N4,,6838
jp-v-06839,届ける,とどける,to deliver (v.t.),,,Intermediate_Japanese_Ln.9 JLPT JLPT_N4,,6839
jp-v-06840,あいさつする,挨拶,greet(ing),,,JLPT JLPT_N4,,6840
jp-v-06841,景色,けしき,"scenery, landscape",,,JLPT JLPT_N4,,6841
jp-v-06842,確か,たしか,"if I remember correctly; certain, definite",,,Intermediate_Japanese_Ln.4 JLPT JLPT_N4,,6842
jp-v-06843,ステーキ,ステーキ,steak,,,JLPT JLPT_N4,,6843
jp-v-06844,食料品,しょくりょうひん,"foodstuff, groceries",,,JLPT JLPT_N4,,6844
jp-v-06845,森,もり,forest,,Weather & nature,JLPT JLPT_N4,,6845
jp-v-06846,以内,いない,"within, less (no more) than",,,JLPT JLPT_N4,,6846
jp-v-06847,予定,よてい,"plans, arrangement, schedule",,,Genki Genki_Ln.15 Intermediate_Japanese_Ln.15 JLPT JLPT_N4,,6847
jp-v-06848,オーバー,オーバー,"overcoat; over, exceeding, exaggeration",,,JLPT JLPT_N4,,6848
jp-v-06849,乾く,かわく,to get dry,,,JLPT JLPT_N4,,6849
jp-v-06850,石,いし,stone,,,JLPT JLPT_N4,,6850
jp-v-06851,思い出す,おもいだす,"to recall, to remember",,,Intermediate_Japanese_Ln.8 JLPT JLPT_N4,,6851
jp-v-06852,踊る,おどる,to dance,,,Genki Genki_Ln.9 JLPT JLPT_N4,,6852
jp-v-06853,細かい,こまかい,"small; fine, minute",,,JLPT JLPT_N4,,6853
jp-v-06854,塗る,ぬる,"to paint, to plaster",,,JLPT JLPT_N4,,6854
jp-v-06855,ご主人,ごしゅじん,"(your, her) husband",,Family & people,Genki Genki_Ln.14 JLPT JLPT_N4,,6855
jp-v-06856,珍しい,めずらしい,"unusual, rare",,,Intermediate_Japanese_Ln.4 JLPT JLPT_N4,,6856
jp-v-06857,用,よう,"errand, task, business (to take care of)",,,Intermediate_Japanese_Ln.9 JLPT JLPT_N4,,6857
jp-v-06858,公務員,こうむいん,"government worker, public servant",,,JLPT JLPT_N4,,6858
jp-v-06859,お嬢さん,おじょうさん,(someone's) daughter (polite),,Family & people,Genki Genki_Ln.22 JLPT JLPT_N4,,6859
jp-v-06860,用意,ようい,preparation,,,JLPT JLPT_N4,,6860
jp-v-06861,探す,さがす,"to search, to seek, to look for",,,Genki Genki_Ln.15 Intermediate_Japanese_Ln.8 JLPT JLPT_N4,,6861
jp-v-06862,形,かたち,shape,,,JLPT JLPT_N4,,6862
jp-v-06863,運転,うんてんする,driving,,,JLPT JLPT_N4,,6863
jp-v-06864,すっかり,すっかり,"all, completely",,,JLPT JLPT_N4,,6864
jp-v-06865,アナウンサー,アナウンサー,announcer,,,JLPT JLPT_N4,,6865
jp-v-06866,お土産,おみやげ,souvenir,,,Genki Genki_Ln.4 JLPT JLPT_N4,,6866
jp-v-06867,消しゴム,けしゴム,eraser,,School & study,JLPT JLPT_N4,,6867
jp-v-06868,旅館,りょかん,a Japanese inn,,,Genki Genki_Ln.15 Intermediate_Japanese_Ln.6 JLPT JLPT_N4,,6868
jp-v-06869,海岸,かいがん,"coast, seashore",,,JLPT JLPT_N4,,6869
jp-v-06870,寂しい,さびしい,"lonely, lonesome",,,Genki Genki_Ln.9 JLPT JLPT_N4,,6870
jp-v-06871,火,ひ,fire,,,JLPT JLPT_N4,,6871
jp-v-06872,育てる,そだてる,to raise (v.t.); to bring up,,,Genki Genki_Ln.22 JLPT JLPT_N4,,6872
jp-v-06873,味噌,みそ,"miso, bean paste",,,JLPT JLPT_N4,,6873
jp-v-06874,お祝い,おいわい,"congratulation, celebration",,,Intermediate_Japanese_Ln.7 JLPT JLPT_N4,,6874
jp-v-06875,乗り物,のりもの,vehicle,,Vehicles & transport,JLPT JLPT_N4,,6875
jp-v-06876,案内,あんないする,"information, guidance",,,JLPT JLPT_N4,,6876
jp-v-06877,通う,かよう,to go back and forth; to commute,,Body & health,JLPT JLPT_N4,,6877
jp-v-06878,連れる,つれる,"to lead, to take (a person)",,Family & people,JLPT JLPT_N4,,6878
jp-v-06879,技術,ぎじゅつ,"technique, technology, skill",,,JLPT JLPT_N4,,6879
jp-v-06880,小鳥,ことり,small bird,,Animals,JLPT JLPT_N4,,6880
jp-v-06881,下宿,げしゅく,"lodging, boarding house",,Home & furniture,JLPT JLPT_N4,,6881
jp-v-06882,ジャム,ジャム,jam,,,JLPT JLPT_N4,,6882
jp-v-06883,招待,しょうたいする,invitation,,,JLPT JLPT_N4,,6883
jp-v-06884,鏡,かがみ,mirror,,Home & furniture,JLPT JLPT_N4,,6884
jp-v-06885,はず,はず,it should be so,,,JLPT JLPT_N4,,6885
jp-v-06886,法律,ほうりつ,law,,,JLPT JLPT_N4,,6886
jp-v-06887,進む,すすむ,"to advance, to proceed",,,JLPT JLPT_N4,,6887
jp-v-06888,楽む,たのしむ,to enjoy,,,JLPT JLPT_N4,,6888
jp-v-06889,貿易,ぼうえき,trade,,,JLPT JLPT_N4,,6889
jp-v-06890,反対,はんたい,"oppose, opposition, resistance",,,JLPT JLPT_N4,,6890
jp-v-06891,おる,おる,-- extra-modest expression for いる --,,,Genki Genki_Ln.20 JLPT JLPT_N4,,6891
jp-v-06892,申す,もうす,-- extra-modest (humble) expression for 言う (いう) --,,,Genki Genki_Ln.20 JLPT JLPT_N4,,6892
jp-v-06893,試験,しけん,an exam,,School & study,Genki Genki_Ln.9 JLPT JLPT_N4,,6893
jp-v-06894,真面目,まじめ,"diligent, serious",,,JLPT JLPT_N4,,6894
jp-v-06895,ごらんになる,,-- honorific expression for みる --,,,Genki Genki_Ln.19 JLPT JLPT_N4,,6895
jp-v-06896,店員,てんいん,clerk; shop-employee,,Shopping & money,Intermediate_Japanese_Ln.6 JLPT JLPT_N4,,6896
jp-v-06897,泊まる,とまる,to stay (over night) (v.i.),,Time & calendar,JLPT JLPT_N4,,6897
jp-v-06898,よろしい,よろしい,"(hon.) good, OK, all right",,,JLPT JLPT_N4,,6898
jp-v-06899,今夜,こんや,"this evening, tonight",,Time & calendar,JLPT JLPT_N4,,6899
jp-v-06900,おつり,おつり,change; balance of money returned to the purchaser,,Shopping & money,JLPT JLPT_N4,,6900
jp-v-06901,チェックする,チェックする,check,,,JLPT JLPT_N4,,6901
jp-v-06902,会話,かいわ,conversation,,,JLPT JLPT_N4,,6902
jp-v-06903,空気,くうき,"air, atmosphere",,,Genki Genki_Ln.8 JLPT JLPT_N4,,6903
jp-v-06904,交通,こうつう,"traffic, transportation",,City & street,JLPT JLPT_N4,,6904
jp-v-06905,ワープロ,ワープロ,word processor,,,JLPT JLPT_N4,,6905
jp-v-06906,喜ぶ,よろこぶ,"to rejoice, to be delighted, to be glad",,,JLPT JLPT_N4,,6906
jp-v-06907,急行,きゅうこう,express train or bus,,Vehicles & transport,Intermediate_Japanese_Ln.7 JLPT JLPT_N4,,6907
jp-v-06908,皆,みな,everyone,,,JLPT JLPT_N4,,6908
jp-v-06909,味,あじ,"flavor, taste",,,JLPT JLPT_N4,,6909
jp-v-06910,空港,くうこう,airport,,Vehicles & transport | Places & buildings,Genki Genki_Ln.20 JLPT JLPT_N4,,6910
jp-v-06911,手袋,てぶくろ,glove(s),,,Genki Genki_Ln.10 JLPT JLPT_N4,,6911
jp-v-06912,校長,こうちょう,"principal, headmaster",,,JLPT JLPT_N4,,6912
jp-v-06913,ごちそう,ごちそう,"feast, treating (someone)",,,JLPT JLPT_N4,,6913
jp-v-06914,踊り,おどり,dance,,,JLPT JLPT_N4,,6914
jp-v-06915,興味,きょうみ,interest (in something),,,JLPT JLPT_N4,,6915
jp-v-06916,引っ越す,ひっこす,to move to a new place of residence,,,JLPT JLPT_N4,,6916
jp-v-06917,冷房,れいぼう,"cooling, air conditioning",,,JLPT JLPT_N4,,6917
jp-v-06918,都合,つごう,"circumstances, convenience",,,JLPT JLPT_N4,,6918
jp-v-06919,遠慮,えんりょする,"restraint, reserve, hesitate",,,JLPT JLPT_N4,,6919
jp-v-06920,亡くなる,なくなる,to pass away,,,JLPT JLPT_N4,,6920
jp-v-06921,科学,かがく,science,,,Genki Genki_Ln.1 JLPT JLPT_N4,,6921
jp-v-06922,はっきり,はっきり,"clearly, distinctly",,,JLPT JLPT_N4,,6922
jp-v-06923,差し上げる,さしあげる,-- humble expression for あげる --,,,Genki Genki_Ln.20 JLPT JLPT_N4,,6923
jp-v-06924,気持ち,きもち,"feeling, sensation, mood",,,JLPT JLPT_N4,,6924
jp-v-06925,祖父,そふ,grandfather,,,JLPT JLPT_N4,,6925
jp-v-06926,港,みなと,"harbor, port",,,JLPT JLPT_N4,,6926
jp-v-06927,予約,よやく,reservation,,Travel,Genki Genki_Ln.10 JLPT JLPT_N4,,6927
jp-v-06928,凄い,すごい,"terrific, great",,,JLPT JLPT_N4,,6928
jp-v-06929,入学,にゅうがくする,entry to school or university,,School & study,JLPT JLPT_N4,,6929
jp-v-06930,片付ける,かたづける,"to (clean) tidy up (v.t.), to put away",,Cleaning & laundry,JLPT JLPT_N4,,6930
jp-v-06931,写す,うつす,to copy (v.t.); to photograph,,,JLPT JLPT_N4,,6931
jp-v-06932,パソコン,パソコン,(personal) computer,,Electronics & appliances,JLPT JLPT_N4,,6932
jp-v-06933,部長,ぶちょう,department (division) manager,,,Genki Genki_Ln.19 Intermediate_Japanese_Ln.15 JLPT JLPT_N4,,6933
jp-v-06934,火事,かじ,fire,,,JLPT JLPT_N4,,6934
jp-v-06935,足す,たす,to add (numbers),,,JLPT JLPT_N4,,6935
jp-v-06936,教会,きょうかい,church,,,Intermediate_Japanese_Ln.9 JLPT JLPT_N4,,6936
jp-v-06937,彼ら,かれら,they (usually male),,,JLPT JLPT_N4,,6937
jp-v-06938,いっぱい,一杯,"full, to the utmost",,,JLPT JLPT_N4,,6938
jp-v-06939,アメリカ,アメリカ,"America, U.S.A.",,,Genki Genki_Ln.1 Genki_Ln.2 JLPT JLPT_N4,,6939
jp-v-06940,男性,だんせい,man; male,,,JLPT JLPT_N4,,6940
jp-v-06941,理由,りゆう,reason,,,JLPT JLPT_N4,,6941
jp-v-06942,生産,せいさんする,production; to produce,,,JLPT JLPT_N4,,6942
jp-v-06943,着物,きもの,kimono; Japanese traditional dress,,Clothing & accessories,Genki Genki_Ln.13 JLPT JLPT_N4,,6943
jp-v-06944,おもちゃ,おもちゃ,a toy,,,Genki Genki_Ln.11 JLPT JLPT_N4,,6944
jp-v-06945,暮れる,くれる,"to get dark, to come to an end",,,JLPT JLPT_N4,,6945
jp-v-06946,釣る,つる,to fish,,Animals,JLPT JLPT_N4,,6946
jp-v-06947,～ちゃん,～ちゃん,suffix for familiar (female) person,,Family & people,JLPT JLPT_N4,,6947
jp-v-06948,打つ,うつ,"to hit, to strike",,,JLPT JLPT_N4,,6948
jp-v-06949,あんな,あんな,"such, like that",,,JLPT JLPT_N4,,6949
jp-v-06950,謝る,あやまる,to apologize,,,JLPT JLPT_N4,,6950
jp-v-06951,昼間,ひるま,"daytime, during the day",,Time & calendar,JLPT JLPT_N4,,6951
jp-v-06952,教育,きょういく,education,,,JLPT JLPT_N4,,6952
jp-v-06953,女性,じょせい,woman,,,JLPT JLPT_N4,,6953
jp-v-06954,米,こめ,uncooked rice,,Food & ingredients,JLPT JLPT_N4,,6954
jp-v-06955,邪魔,じゃま,"hindrance, intrusion",,,JLPT JLPT_N4,,6955
jp-v-06956,国際,こくさい,international,,,JLPT JLPT_N4,,6956
jp-v-06957,隅,すみ,corner,,,JLPT JLPT_N4,,6957
jp-v-06958,伺う,うかがう,"humble form of 行く (いく), 聞く (きく) and 来る (くる)",,,JLPT JLPT_N4,,6958
jp-v-06959,再来週,さらいしゅう,the week after next,,Time & calendar,JLPT JLPT_N4,,6959
jp-v-06960,夢,ゆめ,a dream,,,Genki Genki_Ln.11 JLPT JLPT_N4,,6960
jp-v-06961,喉,のど,throat,,,JLPT JLPT_N4,,6961
jp-v-06962,最近,さいきん,"recently, nowadays, in recent years, most recent, latest",,,Genki Genki_Ln.15 Intermediate_Japanese_Ln.9 JLPT JLPT_N4,,6962
jp-v-06963,周り,まわり,surroundings,,,JLPT JLPT_N4,,6963
jp-v-06964,歴史,れきし,history,,,Genki Genki_Ln.1 Genki_Ln.2 Intermediate_Japanese_Ln.3 JLPT JLPT_N4,,6964
jp-v-06965,不便,ふべん,inconvenience,,,JLPT JLPT_N4,,6965
jp-v-06966,血,ち,blood,,,JLPT JLPT_N4,,6966
jp-v-06967,～続ける,～つづける,to continue doing ~,,,JLPT JLPT_N4,,6967
jp-v-06968,毛,け,"hair, fur",,,JLPT JLPT_N4,,6968
jp-v-06969,ひどい,ひどい,"terrible, awful, unfair, cruel",,,Genki Genki_Ln.21 Intermediate_Japanese_Ln.4 JLPT JLPT_N4,,6969
jp-v-06970,例えば,たとえば,"for example, e.g.",,,Genki Genki_Ln.17 Intermediate_Japanese_Ln.2 JLPT JLPT_N4,,6970
jp-v-06971,中々,なかなか,"very, considerably, quite",,,JLPT JLPT_N4,,6971
jp-v-06972,随分,ずいぶん,extremely,,,JLPT JLPT_N4,,6972
jp-v-06973,～やすい,～やすい,easy to do ~,,,JLPT JLPT_N4,,6973
jp-v-06974,押し入れ,おしいれ,closet,,Home & furniture,JLPT JLPT_N4,,6974
jp-v-06975,電灯,でんとう,electric light,,,JLPT JLPT_N4,,6975
jp-v-06976,叱る,しかる,to scold,,,JLPT JLPT_N4,,6976
jp-v-06977,サンダル,サンダル,sandal,,,JLPT JLPT_N4,,6977
jp-v-06978,びっくりする,びっくりする,to be surprised,,,Genki Genki_Ln.21 JLPT JLPT_N4,,6978
jp-v-06979,うまい,うまい,delicious; skillful; fortunate,,,JLPT JLPT_N4,,6979
jp-v-06980,変える,かえる,"to change, to alter, to vary",,,JLPT JLPT_N4,,6980
jp-v-06981,講堂,こうどう,auditorium,,,JLPT JLPT_N4,,6981
jp-v-06982,子,こ,child,,,JLPT JLPT_N4,,6982
jp-v-06983,沸かす,わかす,to boil,,Cooking,JLPT JLPT_N4,,6983
jp-v-06984,レジ,レジ,register,,,JLPT JLPT_N4,,6984
jp-v-06985,しばらく,しばらく,little while,,,JLPT JLPT_N4,,6985
jp-v-06986,特に,とくに,particularly,,,Intermediate_Japanese_Ln.3 JLPT JLPT_N4,,6986
jp-v-06987,空く,あく,"to open, to become empty (vacant)",,,JLPT JLPT_N4,,6987
jp-v-06988,計画,けいかくする,"plan, project, schedule",,,JLPT JLPT_N4,,6988
jp-v-06989,通り,とおり,"~ Street, ~ Avenue",,City & street,JLPT JLPT_N4,,6989
jp-v-06990,下着,したぎ,underwear,,,JLPT JLPT_N4,,6990
jp-v-06991,経済,けいざい,"economics, finance, economy",,,JLPT JLPT_N4,,6991
jp-v-06992,こう,こう,"like this, this way",,,JLPT JLPT_N4,,6992
jp-v-06993,是非,ぜひ,"certainly, by all means; without fail",,,Genki Genki_Ln.9 Intermediate_Japanese_Ln.15 Intermediate_Japanese_Ln.8 JLPT JLPT_N4,,6993
jp-v-06994,裏,うら,"reverse side, back",,Body & health,JLPT JLPT_N4,,6994
jp-v-06995,為,ため,"good, advantage, in order to",,,JLPT JLPT_N4,,6995
jp-v-06996,おいでになる,おいでになる,(hon.) to be,,,JLPT JLPT_N4,,6996
jp-v-06997,変わる,かわる,"to change (v.i.), to be transformed, to vary",,,Intermediate_Japanese_Ln.4 JLPT JLPT_N4,,6997
jp-v-06998,以外,いがい,"other than, with the exception of, excepting",,,Intermediate_Japanese_Ln.3 JLPT JLPT_N4,,6998
jp-v-06999,済む,すむ,"to finish, to end",,,JLPT JLPT_N4,,6999
jp-v-07000,ハンバーグ,ハンバーグ,hamburger steak,,,JLPT JLPT_N4,,7000
jp-v-07001,市,し,city,,,JLPT JLPT_N4,,7001
jp-v-07002,引き出し,ひきだし,drawer,,Home & furniture,JLPT JLPT_N4,,7002
jp-v-07003,遊び,あそび,play,,,JLPT JLPT_N4,,7003
jp-v-07004,支度,したくする,preparation,,,JLPT JLPT_N4,,7004
jp-v-07005,～始める,～はじめる,to start doing ~,,,JLPT JLPT_N4,,7005
jp-v-07006,見える,みえる,to be visible; -- polite verb meaning 来る (くる) --,,,Genki Genki_Ln.15 JLPT JLPT_N4,,7006
jp-v-07007,十分,じゅうぶん,enough,,,JLPT JLPT_N4,,7007
jp-v-07008,音,おと,"sound, note",,,Genki Genki_Ln.20 JLPT JLPT_N4,,7008
jp-v-07009,きっと,きっと,"surely, definitely, undoubtedly, certainly",,,Intermediate_Japanese_Ln.7 JLPT JLPT_N4,,7009
jp-v-07010,まず,まず,"first (of all), to start with",,,Genki Genki_Ln.18 JLPT JLPT_N4,,7010
jp-v-07011,遠く,とおく,"far away, distant",,,JLPT JLPT_N4,,7011
jp-v-07012,大体,だいたい,approximately; in most cases; in general; to begin with (same as もともと),,,Intermediate_Japanese_Ln.15 Intermediate_Japanese_Ln.3 JLPT JLPT_N4,,7012
jp-v-07013,折れる,おれる,"to break, to be folded, to give in; to turn (a corner)",,,JLPT JLPT_N4,,7013
jp-v-07014,正しい,ただしい,correct,,,JLPT JLPT_N4,,7014
jp-v-07015,輸入,ゆにゅう,import,,,JLPT JLPT_N4,,7015
jp-v-07016,返事,へんじ,"reply, answer",,,JLPT JLPT_N4,,7016
jp-v-07017,都,と,metropolitan,,,JLPT JLPT_N4,,7017
